State,Year,Beach ID,Beach Name,County,Beach Access,Beach Owner,BeachLength (Mi),Tier,Start Latitude,Start Longitude,End Latitude,End Longitude,Waterbody Name,Waterbody Type,AdvisoryReportingFrequency(to EPA),AdvisoryReportingFrequencyUnits
MA,2021,MA497251,Plymouth,PLYMOUTH,null,,0.492,,,,,,Atlantic Ocean,Open Coast,,
MA,2021,MA535302,Plymouth,PLYMOUTH,null,,0.492,,,,,,Atlantic Ocean,Open Coast,,
MA,2021,MA552169,Plymouth Beach - 1,PLYMOUTH,Public,Public,0.17,2,41.94569,-70.62617,41.94368,-70.62419,,,,
MA,2021,MA786288,Plymouth Beach - 3,PLYMOUTH,Public,Public,0.09,2,41.94661,-70.62753,41.94569,-70.62617,,,,
MA,2021,MA819257,Plymouth Beach - 5,PLYMOUTH,Public,Public,0.31,2,41.94476,-70.62516,41.94169,-70.62074,,,,
MA,2021,MA881381,Point Connett,PLYMOUTH,Public,Private,0.37,2,41.65313,-70.76052,41.64927,-70.76256,,,,
MA,2021,MA425705,Point Independence,PLYMOUTH,Public,Public,0.18,2,41.74049,-70.65204,41.74059,-70.64858,,,,
MA,2021,MA636475,Residents Beach (Duxbury Beach),PLYMOUTH,Public,Public,0.6,2,42.0138,-70.60955,42.00725,-70.60217,,,,
MA,2021,MA305758,Rexhame,PLYMOUTH,Public,Public,1.248,2,42.12578,-70.68043,42.12144,-70.67593,,,,
MA,2021,MA414693,River Road,PLYMOUTH,null,,0.017,,,,,,Atlantic Ocean,Open Coast,,
MA,2021,MA273022,Riverside Avenue,PLYMOUTH,Public,Public,0.287,2,41.74803,-70.65585,41.75058,-70.65248,,,,
MA,2021,MA301976,Rocky Nook,PLYMOUTH,Public,Private,0.049,2,41.99633,-70.70006,41.99566,-70.69982,,,,
MA,2021,MA837135,Sand Hills,PLYMOUTH,Public,Public,0.153,2,42.20896,-70.72429,42.2078,-70.72177,,,,
MA,2021,MA930718,Scituate Lighthouse,PLYMOUTH,Public,Public,0.048,2,42.20461,-70.71637,42.20415,-70.71575,,,,
MA,2021,MA293803,Seal Cove,PLYMOUTH,Private,Private,0.01,2,42.25257,-70.8759,42.25266,-70.87607,,,,
MA,2021,MA815597,Shell Point,PLYMOUTH,Public,Public,0.36,2,41.74132,-70.66576,41.73844,-70.66393,,,,
MA,2021,MA771446,Shining Tides Reservation,PLYMOUTH,Public,Private,0.42,2,41.64931,-70.82522,41.65454,-70.82206,,,,
MA,2021,MA373541,Shipyard Lane,PLYMOUTH,Public,Public,0.056,2,42.02767,-70.67104,42.02689,-70.67085,,,,
MA,2021,MA252122,Silver Shell,PLYMOUTH,Public,Public,0,,,,,,Atlantic Ocean,Open Coast,,
MA,2021,MA302533,Silver Shell,PLYMOUTH,Public,Public,0.17,2,41.694598,-70.756186,41.69321614,-70.75602822,Atlantic Ocean,Open Coast,,
MA,2021,MA537994,Silver Shell,PLYMOUTH,null,,0.16,2,41.69564,-70.75591,41.69346,-70.75611,,,,
MA,2021,MA234124,Silver Shell,PLYMOUTH,Public,Public,0.08,2,41.69559192,-70.75594356,41.694598,-70.756186,,,,
MA,2021,MA365344,Standish Shores,PLYMOUTH,Private,Private,0.12,2,41.74143,-70.70286,41.7418,-70.70178,,,,
MA,2021,MA443772,Stephen's Field,PLYMOUTH,null,,0.038,,41.95355157,-70.65468878,41.95292433,-70.65409215,Atlantic Ocean,Open Coast,,
MA,2021,MA992826,Sunrise,PLYMOUTH,Public,Public,0.67,2,42.10647,-70.66239,42.09929,-70.6536,,,,
MA,2021,MA453034,Swift's,PLYMOUTH,Public,Public,0.127,2,41.73637,-70.72154,41.73702,-70.71924,,,,
MA,2021,MA959316,Swift's Neck,PLYMOUTH,Public,Public,0.192,2,41.73793,-70.71734,41.74003,-70.71567,,,,
MA,2021,MA582747,Tabor Academy,PLYMOUTH,Public,Private,0.029,2,41.70808,-70.76447,41.7077,-70.76421,,,,
MA,2021,MA623305,Tabor Academy,PLYMOUTH,Public,Private,0.029,2,,,,,,,,
MA,2021,MA686082,Tabor Academy - 1,PLYMOUTH,Public,Private,0.01,2,41.70823115,-70.76424277,41.70766822,-70.76415347,Atlantic Ocean,Open Coast,,
MA,2021,MA898250,Unnamed Town Beach,PLYMOUTH,null,,0.107,,41.66730036,-70.76188047,41.66618003,-70.76216992,Atlantic Ocean,Open Coast,,
MA,2021,MA466881,Wendel,PLYMOUTH,null,,0.036,,41.65191929,-70.78398433,41.6519223,-70.78319129,Atlantic Ocean,Open Coast,,
MA,2021,MA694963,West End,PLYMOUTH,Public,Public,0.073,2,42.04695,-70.65101,42.04589,-70.65116,,,,
MA,2021,MA576579,White Horse - Full Sail,PLYMOUTH,Public,Public,0.41,2,41.93394,-70.56119,41.93038,-70.55472,,,,
MA,2021,MA523462,White Horse - Hill Top,PLYMOUTH,Public,Public,0.63,2,41.93038,-70.55472,41.92636,-70.54391,,,,
MA,2021,MA308378,Whitehead,PLYMOUTH,null,,0.234,,42.28325714,-70.8691819,42.28059824,-70.8666879,Atlantic Ocean,Open Coast,,
MA,2021,MA283842,Wildlife Park,PLYMOUTH,null,,0.532,,41.62525662,-70.83843792,41.6304301,-70.84571654,Atlantic Ocean,Open Coast,,
MA,2021,MA845543,Winnatuxett Association,PLYMOUTH,null,,0.041,,41.65230558,-70.79187332,41.65245075,-70.79104781,Atlantic Ocean,Open Coast,,
MA,2021,MA701589,Wompatuck,PLYMOUTH,Private,Private,0.043,2,42.25947,-70.9142,42.25892,-70.91462,,,,
MA,2021,MA813543,XYZ,PLYMOUTH,Public,Public,0.778,3,42.30917,-70.88241,42.29855,-70.87961,,,,
MA,2021,MA684190,YMCA,PLYMOUTH,null,,0.251,,41.64988215,-70.82524905,41.65253631,-70.8227061,Atlantic Ocean,Open Coast,,
MA,2021,MA840624,Yacht Club,PLYMOUTH,Private,Private,0.028,2,42.2616,-70.8934,42.2623,-70.893,,,,
MA,2021,MA867618,Camp Harbor View,SUFFOLK,Private,Private,0.09,2,,,,,,,,
MA,2021,MA334293,Carson Beach,SUFFOLK,Public,Public,0.929,1,42.323284,-71.046791,42.329103,-71.037391,,,,
MA,2021,MA641647,Carson Beach,SUFFOLK,Public,Public,0.929,1,42.323284,-71.046791,42.329103,-71.037391,,,,
MA,2021,MA689045,Carson Beach (DCR),SUFFOLK,Public,Public,0.929,2,42.32328,-71.04679,42.3291,-71.03739,,,,
MA,2021,MA670915,City Point Beach @ WWII Memorial (DCR),SUFFOLK,Public,Public,0.207,2,42.33278,-71.02475,42.33227,-71.0208,,,,
MA,2021,MA780232,Constitution,SUFFOLK,Public,Public,0.436,1,42.384493,-71.00831,42.38419661,-71.00563126,,,,
MA,2021,MA187787,Constitution,SUFFOLK,Public,Public,0.436,1,42.38144734,71.01109651,42.383237,-71.010549,,,,
MA,2021,MA738501,Constitution,SUFFOLK,Public,Public,0.436,1,42.383237,-71.010549,42.384493,-71.00831,,,,
MA,2021,MA829096,Constitution (DCR - DUPR),SUFFOLK,null,,0.436,,42.38420465,-71.00565818,42.38127886,-71.01093553,Atlantic Ocean,Open Coast,,
MA,2021,MA610892,Constitution (DCR - DUPR),SUFFOLK,null,,0.436,,,,,,Atlantic Ocean,Open Coast,,
MA,2021,MA289542,Constitution (DCR),SUFFOLK,Public,Public,0.436,1,42.38145,-71.0111,42.3842,-71.00563,,,,
MA,2021,MA005593,Donovans,SUFFOLK,Public,Public,0.055,2,42.37761,-70.99233,42.37685,-70.99248,,,,
MA,2021,MA241658,Grandview,SUFFOLK,Public,Public,0.135,2,42.36186,-70.97527,42.3599,-70.97502,,,,
MA,2021,MA487839,Halford,SUFFOLK,Public,Public,0.024,2,42.38945,-70.97604,42.38943,-70.97559,,,,
MA,2021,MA140145,Lovell's Island (DCR),SUFFOLK,Public,Public,0.325,2,42.32852,-70.93071,42.32593,-70.92634,,,,
MA,2021,MA846279,M Street Beach (DCR),SUFFOLK,Public,Public,0.169,2,42.32935,-71.03323,42.33065,-71.03043,,,,
MA,2021,MA259042,Malibu (DCR),SUFFOLK,Public,Public,0.297,1,42.30794,-71.04973,42.30484,-71.048,,,,
MA,2021,MA753387,Pico,SUFFOLK,Public,Public,0.043,2,42.36923,-70.98444,42.36939,-70.98373,,,,
MA,2021,MA148963,Pleasure Bay,SUFFOLK,Public,Public,0.313,1,42.333078,-71.021855,42.337146,-71.022443,,,,
MA,2021,MA459982,Pleasure Bay (DCR),SUFFOLK,Public,Public,0.313,2,42.33308,-71.02186,42.33715,-71.02244,,,,
MA,2021,MA809018,Revere,SUFFOLK,Public,Public,2.713,2,,,,,,,,
MA,2021,MA198444,Revere,SUFFOLK,Public,Public,2.713,2,,,,,,,,
MA,2021,MA186671,Revere,SUFFOLK,Public,Public,2.713,2,42.43588853,-70.96871812,42.40221149,-70.98827685,,,,
MA,2021,MA227000,Revere,SUFFOLK,Public,Public,2.713,2,,,,,,,,
MA,2021,MA693303,Revere (DCR),SUFFOLK,Public,Public,2.84,2,42.43592,-70.96869,42.40227,-70.98834,,,,
MA,2021,MA698753,Savin Hill (DCR),SUFFOLK,Public,Public,0.163,2,42.30788,-71.05287,42.30794,-71.04972,,,,
MA,2021,MA667947,Short (DCR),SUFFOLK,Public,Public,0.268,2,42.39394,-70.98178,42.39045,-70.97981,,,,
MA,2021,MA687430,Spectacle Island (DCR),SUFFOLK,Public,Public,0.127,2,42.3201,-70.9879,42.3194,-70.9858,,,,
MA,2021,MA124463,Tenean (DCR),SUFFOLK,Public,Public,0.144,1,42.29341,-71.04411,42.2918,-71.0424,,,,
MA,2021,MA570977,Winthrop (DCR),SUFFOLK,Public,Public,1.04,2,42.38401,-70.97228,42.3697,-70.9673,,,,
MA,2021,MA447128,Yerrill,SUFFOLK,Public,Public,0.842,2,42.36724,-70.96678,42.35628,-70.96645,,,,
